Address,Lot Size,Total SQFT,Year Built,Bed,Full Bath,Sale Date,Sale Price,Description
1454 JEAGA DR,0.0434,1990,2010,3,2,8/11/23,575000,TOWNHOUSE
1454 JEAGA DR,0.0434,1990,2010,3,2,2/5/22,475000,TOWNHOUSE
1327 JEAGA DR,0.0434,1990,2010,3,2,4/8/22,572000,TOWNHOUSE
123 MIDLETON WAY,0.0723,2701,2010,3,2,4/9/21,475000,TOWNHOUSE
1224 ISLAMORADA DR,0.0686,2604,2010,3,2,6/23/23,686000,TOWNHOUSE
1204 ISLAMORADA DR,0.0695,2604,2010,3,2,7/19/21,530000,TOWNHOUSE
1185 KEY LARGO ST,0.1029,3029,2010,3,2,8/15/22,835000,SINGLE FAMILY
1175 KEY LARGO ST,0.1925,5033,2010,5,4,6/16/22,1649000,SINGLE FAMILY
1164 ISLAMORADA DR,0.0695,2604,2010,3,2,6/14/22,700000,TOWNHOUSE
112 CANTERBURY PL,0.2589,4480,2010,4,2,6/15/23,1580000,SINGLE FAMILY
111 MIDLETON WAY,0.0494,1908,2010,3,2,4/24/22,530000,TOWNHOUSE
1052 BIG PINE WAY,0.2267,3197,2010,3,3,7/12/23,1400000,SINGLE FAMILY
1042 DUVAL ST,0.168,3065,2010,2,2,7/31/23,1100000,SINGLE FAMILY
1031 TROPICAL DR,0.1661,3197,2010,3,3,12/5/23,979000,SINGLE FAMILY
3452 CAROLINE DR,0.1647,3534,2011,4,3,4/22/21,809000,SINGLE FAMILY
3429 DUVAL ST,0.2777,3865,2011,4,3,1/19/24,1350000,SINGLE FAMILY
3412 CAROLINE DR,0.154,2852,2011,3,3,11/29/21,930000,SINGLE FAMILY
3323 DUVAL ST,0.2589,3669,2011,4,3,9/10/21,1200000,SINGLE FAMILY
1410 DAKOTA DR,0.2586,3065,2011,3,2,1/12/24,1140000,SINGLE FAMILY
1346 JEAGA DR,0.0889,1921,2011,3,2,2/17/23,555000,TOWNHOUSE
1342 JEAGA DR,0.0434,1990,2011,3,2,8/3/21,425000,TOWNHOUSE
1322 JEAGA DR,0.0434,1990,2011,3,2,8/28/23,580500,TOWNHOUSE
1306 JEAGA DR,0.0434,1990,2011,3,2,7/5/22,585000,TOWNHOUSE
1302 JEAGA DR,0.0649,1921,2011,3,2,1/30/24,580000,TOWNHOUSE
1205 ISLAMORADA DR,0.0719,2532,2011,3,2,3/29/22,650000,TOWNHOUSE
1200 DAKOTA DR,0.065,1921,2011,3,2,11/4/21,475000,TOWNHOUSE
1189 ISLAMORADA DR,0.0784,2475,2011,3,2,9/9/21,544000,TOWNHOUSE
1185 ISLAMORADA DR,0.0719,2475,2011,3,2,8/27/21,544000,TOWNHOUSE
1181 ISLAMORADA DR,0.0719,2604,2011,3,2,2/27/23,686000,TOWNHOUSE
1180 ISLAMORADA DR,0.0695,2604,2011,3,2,2/24/23,670000,TOWNHOUSE
1177 ISLAMORADA DR,0.0719,2604,2011,3,2,8/15/22,701000,TOWNHOUSE
1176 ISLAMORADA DR,0.0695,2604,2011,3,2,11/11/21,590000,TOWNHOUSE
1038 DUVAL ST,0.168,3534,2011,4,3,11/15/23,1150000,SINGLE FAMILY
1037 DUVAL ST,0.1819,3065,2011,2,2,4/25/23,1200000,SINGLE FAMILY
1034 DUVAL ST,0.168,3065,2011,2,2,10/22/21,825000,SINGLE FAMILY
1030 TIKI DR,0.2994,7036,2011,5,3,4/27/22,2450000,SINGLE FAMILY
1030 DUVAL ST,0.1676,3534,2011,4,3,11/10/23,1125000,SINGLE FAMILY
1029 JEAGA DR,0.259,7256,2011,6,4,1/10/23,2250000,SINGLE FAMILY
3425 DUVAL ST,0.259,6898,2012,4,4,5/6/22,3000000,SINGLE FAMILY
3424 CAROLINE DR,0.1676,3534,2012,4,3,8/23/23,1150000,SINGLE FAMILY
3335 DUVAL ST,0.2245,3197,2012,3,3,11/6/23,1170000,SINGLE FAMILY
3314 MALLORY BLVD,0.0562,1921,2012,3,2,7/12/21,450000,TOWNHOUSE
3310 MALLORY BLVD,0.0434,1990,2012,3,2,3/9/22,495000,TOWNHOUSE
3306 MALLORY BLVD,0.0434,1990,2012,3,2,6/8/23,570000,TOWNHOUSE
3294 MALLORY BLVD,0.0435,1990,2012,3,2,5/12/23,570000,TOWNHOUSE
3272 WYMBERLY DR,0.1964,3197,2012,3,3,3/30/22,1100000,SINGLE FAMILY
3246 MALLORY BLVD,0.0657,1921,2012,3,2,6/24/21,465000,TOWNHOUSE
2704 SUNBURY DR,0.1846,3122,2012,3,2,3/7/23,1025000,SINGLE FAMILY
2686 MALLORY BLVD,0.173,3122,2012,3,2,8/22/23,1050000,SINGLE FAMILY
1478 SUNSHINE DR,0.1118,2604,2012,3,2,11/17/23,750000,TOWNHOUSE
1310 LAMARVILLE DR,0.1268,3564,2012,4,3,5/6/22,1200000,SINGLE FAMILY
1246 DAKOTA DR,0.0719,2604,2012,3,2,11/18/21,565000,TOWNHOUSE
1215 COMMUNITY DR,0.0485,1990,2012,3,2,2/14/22,501000,TOWNHOUSE
1155 FREDERICK SMALL RD,0.3183,3493,2012,5,4,1/12/24,1100000,SINGLE FAMILY
3327 MALLORY BLVD,0.0433,1990,2013,3,2,2/20/23,540000,TOWNHOUSE
3311 MALLORY BLVD,0.0433,1990,2013,3,2,5/23/22,638000,TOWNHOUSE
3289 MALLORY BLVD,0.0755,1921,2013,3,2,6/23/22,625000,TOWNHOUSE
3273 MALLORY BLVD,0.0433,1990,2013,3,2,12/19/23,600000,TOWNHOUSE
3273 MALLORY BLVD,0.0433,1990,2013,3,2,3/8/22,490000,TOWNHOUSE
3261 MALLORY BLVD,0.0433,1990,2013,3,2,6/13/22,660000,TOWNHOUSE
3261 MALLORY BLVD,0.0433,1990,2013,3,2,4/12/21,410000,TOWNHOUSE
2724 WYMBERLY DR,0.1899,3865,2013,4,3,9/26/23,1425000,SINGLE FAMILY
2702 MALLORY BLVD,0.1972,4643,2013,5,4,8/8/22,1795000,SINGLE FAMILY
2695 SUNBURY DR,0.1986,5385,2013,6,5,1/20/22,1550000,SINGLE FAMILY
2692 SUNBURY DR,0.1606,3122,2013,2,2,7/13/21,699000,SINGLE FAMILY
2691 SUNBURY DR,0.1334,3564,2013,4,3,5/12/22,1295000,SINGLE FAMILY
2682 MALLORY BLVD,0.1331,2782,2013,3,2,6/15/21,699888,SINGLE FAMILY
1378 COMMUNITY DR,0.1512,2782,2013,3,2,10/20/22,1150000,SINGLE FAMILY
1370 COMMUNITY DR,0.1448,3564,2013,4,3,2/29/24,1095000,SINGLE FAMILY
1369 BOURNE DR,0.1438,3564,2013,4,3,7/25/23,1340000,SINGLE FAMILY
1358 COMMUNITY DR,0.188,3122,2013,3,2,5/31/23,1000000,SINGLE FAMILY
1353 BOURNE DR,0.1873,3031,2013,3,2,3/14/23,987500,SINGLE FAMILY
1343 COMMUNITY DR,0.1469,2782,2013,3,2,9/15/22,765000,SINGLE FAMILY
1253 ISLAMORADA DR,0.0563,1990,2013,3,2,10/5/23,580000,TOWNHOUSE
1249 ISLAMORADA DR,0.0689,1921,2013,3,2,5/18/23,575000,TOWNHOUSE
1126 SWEET HILL DR,0.0722,2499,2013,3,2,7/7/22,710000,TOWNHOUSE
1122 SWEET HILL DR,0.0722,2544,2013,3,2,9/29/21,550500,TOWNHOUSE
1122 DAKOTA DR,0.0434,1990,2013,3,2,5/16/22,500000,TOWNHOUSE
1122 DAKOTA DR,0.0434,1990,2013,3,2,5/13/21,435000,TOWNHOUSE
1114 SWEET HILL DR,0.0722,2499,2013,3,2,7/16/21,529900,TOWNHOUSE
1055 FREDERICK SMALL RD,0.2724,7206,2013,5,5,10/29/22,2450000,SINGLE FAMILY
1007 KEY LARGO ST,0.1297,2475,2013,3,2,6/22/21,499000,TOWNHOUSE
3249 HEMINGWAY DR,0.0436,1990,2014,3,2,3/9/21,340000,TOWNHOUSE
3241 HEMINGWAY DR,0.0587,1921,2014,3,2,7/29/21,455000,TOWNHOUSE
2859 SUNBURY DR,0.0749,2499,2014,3,2,4/1/22,600000,TOWNHOUSE
2827 SUNBURY DR,0.1871,3031,2014,2,2,9/27/22,1007500,SINGLE FAMILY
2818 MALLORY BLVD,0.1908,3479,2014,4,3,9/14/21,1075000,SINGLE FAMILY
2745 WYMBERLY DR,0.1257,2727,2014,3,2,1/13/23,950000,SINGLE FAMILY
2742 AVALON WAY,0.0758,2544,2014,3,2,6/29/21,540000,TOWNHOUSE
2722 AVALON WAY,0.0758,2544,2014,3,2,10/31/22,685000,TOWNHOUSE
2714 AVALON WAY,0.0758,2499,2014,3,2,7/12/21,550000,TOWNHOUSE
1391 DAKOTA DR,0.1899,3479,2014,4,3,11/22/22,1275000,SINGLE FAMILY
1378 TURNBRIDGE DR,0.0758,2544,2014,3,2,3/4/21,510500,TOWNHOUSE
1371 DAKOTA DR,0.1268,3564,2014,4,3,5/24/23,1295000,SINGLE FAMILY
1367 DAKOTA DR,0.1646,3031,2014,2,2,11/17/21,915000,SINGLE FAMILY
1358 TURNBRIDGE DR,0.0758,2499,2014,3,2,5/24/22,705000,TOWNHOUSE
1346 BOURNE DR,0.2434,4819,2014,5,4,3/23/22,1645000,SINGLE FAMILY
1342 COMMUNITY DR,0.2583,4819,2014,5,4,10/21/22,1500000,SINGLE FAMILY
1204 TURNBRIDGE DR,0.0719,2544,2014,3,2,6/1/22,720000,TOWNHOUSE
1160 COMMUNITY DR,0.0435,1990,2014,3,2,6/22/21,440000,TOWNHOUSE
1159 PRESCOTT DR,0.14,3564,2014,4,3,1/24/22,1135000,SINGLE FAMILY
1135 COMMUNITY DR,0.0482,1990,2014,3,2,9/4/21,450000,TOWNHOUSE
1124 COMMUNITY DR,0.0619,1921,2014,3,2,12/15/22,560000,TOWNHOUSE
1123 COMMUNITY DR,0.0662,1921,2014,3,2,3/5/21,410000,TOWNHOUSE
1111 COMMUNITY DR,0.0482,1990,2014,3,2,6/13/23,575000,TOWNHOUSE
1102 SWEET HILL DR,0.1016,2520,2014,3,2,3/15/23,700000,TOWNHOUSE
2835 MALLORY BLVD,0.2002,5424,2015,6,5,7/7/23,1900000,SINGLE FAMILY
2756 WYMBERLY DR,0.2073,3720,2015,3,3,5/13/21,850000,SINGLE FAMILY
2752 WYMBERLY DR,0.1903,5154,2015,5,4,9/28/21,1550000,SINGLE FAMILY
1411 DAKOTA DR,0.2919,4643,2015,5,4,4/12/21,1225000,SINGLE FAMILY
1323 COMMUNITY DR,0.063,1921,2015,3,2,3/16/23,645000,TOWNHOUSE
1311 COMMUNITY DR,0.0434,1990,2015,3,2,3/29/23,565000,TOWNHOUSE
1236 TURNBRIDGE DR,0.0691,1921,2015,3,2,4/18/22,575000,TOWNHOUSE
1228 TURNBRIDGE DR,0.0483,1990,2015,3,2,9/2/22,609000,TOWNHOUSE
1228 TURNBRIDGE DR,0.0483,1990,2015,3,2,1/31/22,350000,TOWNHOUSE
1209 DAKOTA DR,0.0434,1990,2015,3,2,4/19/23,565000,TOWNHOUSE
1205 DAKOTA DR,0.0434,1990,2015,3,2,6/13/22,589000,TOWNHOUSE
1192 TURNBRIDGE DR,0.072,2544,2015,3,2,3/8/23,700000,TOWNHOUSE
1184 TURNBRIDGE DR,0.0719,2499,2015,3,2,4/13/22,650000,TOWNHOUSE
1176 COMMUNITY DR,0.0452,1990,2015,3,2,5/27/22,575000,TOWNHOUSE
1173 DAKOTA DR,0.0434,1990,2015,3,2,1/20/23,550000,TOWNHOUSE
1168 TURNBRIDGE DR,0.0719,2544,2015,3,2,5/5/22,706500,TOWNHOUSE
1160 TURNBRIDGE DR,0.0719,2520,2015,3,2,4/8/21,505000,TOWNHOUSE
1128 TURNBRIDGE DR,0.0451,1990,2015,3,2,6/25/21,407000,TOWNHOUSE
1124 TURNBRIDGE DR,0.0451,1990,2015,3,2,12/1/22,585000,TOWNHOUSE
1120 TURNBRIDGE DR,0.0586,1921,2015,3,2,3/4/21,415000,TOWNHOUSE
3403 MALLORY BLVD,0.2536,5385,2016,5,4,4/23/21,1300000,SINGLE FAMILY
3403 MALLORY BLVD,0.2536,5385,2016,5,4,4/23/21,1300000,SINGLE FAMILY
1330 COMMUNITY DR,0.0437,1990,2016,3,2,8/23/22,650000,TOWNHOUSE
1235 COMMUNITY DR,0.0434,1990,2016,3,2,9/29/23,640000,TOWNHOUSE
1227 COMMUNITY DR,0.0612,1921,2016,3,2,3/17/22,570000,TOWNHOUSE
1227 COMMUNITY DR,0.0612,1921,2016,3,2,1/18/22,468400,TOWNHOUSE
1147 TURNBRIDGE DR,0.2269,5343,2016,5,4,12/29/21,1600000,SINGLE FAMILY
1122 PRESCOTT DR,0.1648,2830,2016,3,2,9/30/22,920000,SINGLE FAMILY
1106 WILSHIRE DR,0.2418,5343,2016,5,4,5/12/22,1825000,SINGLE FAMILY
2691 MALLORY BLVD,0.1323,3569,2017,4,3,10/21/21,675000,SINGLE FAMILY
1153 DAKOTA DR,0.1238,4428,2017,5,4,6/22/23,1425000,SINGLE FAMILY
1135 TURNBRIDGE DR,0.1913,3720,2017,4,3,8/13/21,1100000,SINGLE FAMILY
1110 WILSHIRE DR,0.2565,5343,2017,5,4,1/26/23,1850000,SINGLE FAMILY
114 GOLF VILLAGE BLVD,0.3137,4752,2018,3,4,9/11/23,3925136,SINGLE FAMILY
110 GOLF VILLAGE BLVD,0.383,5479,2019,4,5,7/1/21,3888750,SINGLE FAMILY
2632 GREENWAY DR,0.2514,4186,2021,4,3,12/6/21,1460866,SINGLE FAMILY
2624 GREENWAY DR,0.2514,4459,2022,3,3,6/3/21,330000,SINGLE FAMILY
2612 GREENWAY DR,0.2912,4400,2022,4,3,10/31/22,1720184,SINGLE FAMILY
2628 GREENWAY DR,0.2514,5381,2023,4,4,10/31/23,2350000,SINGLE FAMILY
2616 GREENWAY DR,0.2388,6253,2023,5,5,10/17/23,2662645,SINGLE FAMILY
2594 GREENWAY DR,0.2893,4664,2023,4,4,4/20/22,430000,SINGLE FAMILY
119 VILLAGE WAY,0.4263,6524,2023,4,5,5/3/21,805000,SINGLE FAMILY
109 VILLAGE WAY,0.2419,5709,2023,4,4,6/29/23,4895000,SINGLE FAMILY
109 VILLAGE WAY,0.2419,5709,2023,4,4,6/30/21,1250000,SINGLE FAMILY
