Address,Lot Size,Total SQFT,Year Built,Bed,Full Bath,Sale Date,Sale Price,Description
5459 FOX HOLLOW DR,0.0868,2291,1988,3,2,3/8/22,570000,SINGLE FAMILY
23261 BOCA CLUB COLONY CIR,0.2462,2377,1981,3,2,8/22/23,595000,TOWNHOUSE
23245 BOCA CLUB COLONY CIR,0.2054,2377,1981,3,2,7/26/22,631000,TOWNHOUSE
23225 VIA STEL,0.1226,3166,1991,3,3,6/28/23,770000,SINGLE FAMILY
23225 VIA STEL,0.1226,3166,1991,3,3,6/30/21,599900,SINGLE FAMILY
23196 BOCA CLUB COLONY CIR,0.2811,2445,1985,3,2,4/29/22,670000,SINGLE FAMILY
23180 BOCA CLUB COLONY CIR,0.1515,2460,1985,3,2,4/28/23,672500,SINGLE FAMILY
23173 VIA STEL,0.1154,2735,1988,3,3,12/22/23,815000,SINGLE FAMILY
23172 VIA STEL,0.1154,2300,1990,3,2,12/20/23,625000,SINGLE FAMILY
23172 BOCA CLUB COLONY CIR,0.2262,2851,1989,3,2,7/28/22,780000,SINGLE FAMILY
23157 BOCA CLUB COLONY CIR,0.2008,2921,1990,3,2,2/28/23,875000,SINGLE FAMILY
23137 VIA STEL,0.1105,2422,1991,3,2,4/8/22,670000,SINGLE FAMILY
23113 BOCA CLUB COLONY CIR,0.2047,2113,1981,3,2,9/17/21,474900,TOWNHOUSE
23105 BOCA CLUB COLONY CIR,0.2077,2442,1993,3,2,1/20/24,555000,TOWNHOUSE
23096 VIA STEL,0.1125,2256,1991,3,2,2/7/24,805000,SINGLE FAMILY
23093 VIA STEL,0.1295,2274,1991,3,2,7/21/21,620000,SINGLE FAMILY
23085 VIA STEL,0.1295,2337,1991,3,2,6/20/23,762000,SINGLE FAMILY
23085 VIA STEL,0.1295,2337,1991,3,2,9/30/21,600000,SINGLE FAMILY
23081 VIA STEL,0.1495,3604,1987,3,2,9/15/21,524000,SINGLE FAMILY
23061 VIA STEL,0.1426,2300,1988,3,2,1/10/22,715000,SINGLE FAMILY
23061 VIA STEL,0.1426,2300,1988,3,2,8/25/21,491888,SINGLE FAMILY
23049 VIA STEL,0.1556,2763,1987,3,3,10/18/21,552000,SINGLE FAMILY
23008 VIA STEL,0.1211,2766,1986,3,3,12/14/21,650000,SINGLE FAMILY
22942 IRONWEDGE DR,0.0446,2467,1980,3,2,6/14/21,415000,TOWNHOUSE
22922 IRONWEDGE DR,0.0441,2689,1980,3,2,6/9/22,536500,TOWNHOUSE
22922 IRONWEDGE DR,0.0441,2689,1980,3,2,1/24/22,430000,TOWNHOUSE
22918 IRONWEDGE DR,0.0446,2689,1980,3,2,4/26/22,490000,TOWNHOUSE
22913 IRONWEDGE DR,0.0551,2701,1980,3,2,4/1/21,450000,TOWNHOUSE
22911 IRONWEDGE DR,0.0446,2689,1980,3,2,4/7/23,430000,TOWNHOUSE
22906 IRONWEDGE DR,0.0446,2701,1980,3,2,7/26/21,455000,TOWNHOUSE
22902 IRONWEDGE DR,0.0546,2701,1980,3,2,12/8/23,545000,TOWNHOUSE
22902 IRONWEDGE DR,0.0546,2701,1980,3,2,6/22/21,357500,TOWNHOUSE
22894 IRONWEDGE DR,0.0445,2701,1980,3,2,11/16/23,452500,TOWNHOUSE
22894 IRONWEDGE DR,0.0445,2701,1980,3,2,9/14/22,505000,TOWNHOUSE
22893 IRONWEDGE DR,0.0446,2691,1980,3,2,7/6/21,415000,TOWNHOUSE
22888 IRONWEDGE DR,0.0551,2689,1980,3,2,8/2/21,405000,TOWNHOUSE
22886 IRONWEDGE DR,0.0446,2701,1980,3,2,4/27/22,595000,TOWNHOUSE
22870 IRONWEDGE DR,0.0546,2701,1980,3,2,2/23/23,505000,TOWNHOUSE
22870 IRONWEDGE DR,0.0546,2701,1980,3,2,8/24/21,435000,TOWNHOUSE
22841 IRONWEDGE DR,0.0547,2689,1980,3,2,1/10/23,550000,TOWNHOUSE
22840 MARBELLA CIR,0.1477,3390,1988,3,2,3/21/23,650000,SINGLE FAMILY
22824 MARBELLA CIR,0.1414,2645,1987,3,2,4/28/23,624000,SINGLE FAMILY
22789 MARBELLA CIR,0.1105,2720,1987,3,2,2/17/22,458000,SINGLE FAMILY
22772 MARBELLA CIR,0.2005,2871,1988,3,2,7/5/22,805000,SINGLE FAMILY
22748 MARBELLA CIR,0.1439,2640,1986,3,2,8/12/21,575000,SINGLE FAMILY
22691 BELLA RITA CIR,0.269,3415,1986,3,3,5/12/21,735000,SINGLE FAMILY
22350 PINEAPPLE WALK DR,0.0283,1419,1984,3,3,7/24/21,325000,TOWNHOUSE
21962 TOWN PLACE DR,0.1386,3292,1987,3,3,9/7/22,965000,SINGLE FAMILY
21956 TOWN PLACE DR,0.1386,3325,1987,3,3,11/21/22,850000,SINGLE FAMILY
21926 TOWN PLACE DR,0.1535,3370,1986,3,3,12/30/22,700000,SINGLE FAMILY
21915 TOWN PLACE DR,0.1764,3288,1987,3,3,3/5/21,625000,SINGLE FAMILY
21861 TOWN PLACE DR,0.1354,2675,1988,3,2,6/8/22,795000,SINGLE FAMILY
21840 MOUNTAIN SUGAR LN,0.2068,2527,1984,3,2,3/21/23,679000,SINGLE FAMILY
21837 TOWN PLACE DR,0.1385,2696,1986,3,2,3/9/22,710000,SINGLE FAMILY
21831 LINWOOD WAY,0.2898,2802,1985,3,2,5/10/22,860000,SINGLE FAMILY
21808 MOUNTAIN SUGAR LN,0.218,3834,1982,3,2,2/13/24,875000,SINGLE FAMILY
21793 BEACHNUT DR,0.2539,2712,1983,3,2,8/2/23,792000,SINGLE FAMILY
21789 TOWN PLACE DR,0.1464,3303,1987,3,3,9/30/21,695000,SINGLE FAMILY
21786 BANYANWOOD RD,0.2321,2712,1984,3,2,12/12/23,945000,SINGLE FAMILY
21765 TOWN PLACE DR,0.1446,3288,1987,3,3,11/8/22,875000,SINGLE FAMILY
21762 CONTADO RD,0.1099,2038,1981,3,2,6/23/22,500000,TOWNHOUSE
21745 CONTADO RD,0.1,2038,1981,3,2,8/31/23,480000,TOWNHOUSE
21720 WAPFORD WAY,0.0867,2505,1988,3,2,1/5/24,640000,SINGLE FAMILY
21720 WAPFORD WAY,0.0867,2505,1988,3,2,7/3/23,500000,SINGLE FAMILY
21718 CROMWELL CIR,0.0868,2442,1988,3,2,2/25/22,650000,SINGLE FAMILY
21716 WAPFORD WAY,0.0867,2420,1988,3,2,6/30/21,510000,SINGLE FAMILY
21712 CLUB VILLA TER,0.136,3288,1988,3,3,2/14/22,850000,SINGLE FAMILY
21707 CROMWELL CIR,0.0986,2442,1988,3,2,7/20/22,575000,SINGLE FAMILY
21694 TOWN PLACE DR,0.1357,3430,1984,3,3,4/28/23,800000,SINGLE FAMILY
21694 ALTAMIRA AVE,0.0834,1811,1980,3,2,6/18/21,280000,TOWNHOUSE
21693 CLUB VILLA TER,0.1938,3288,1986,3,3,3/8/21,620000,SINGLE FAMILY
21689 ALTAMIRA AVE,0.0826,1811,1980,3,2,9/16/22,500000,TOWNHOUSE
21674 ALTAMIRA AVE,0.097,1995,1980,3,2,12/14/21,419600,TOWNHOUSE
21669 TOWN PLACE DR,0.1459,3430,1984,3,3,5/20/22,850000,SINGLE FAMILY
21667 CROMWELL CIR,0.0921,2333,1986,3,2,11/1/21,489000,SINGLE FAMILY
21663 TOWN PLACE DR,0.1446,2966,1984,3,2,12/13/23,643000,SINGLE FAMILY
21649 ALTAMIRA AVE,0.0967,1995,1980,3,2,7/27/23,515000,TOWNHOUSE
21621 ALTAMIRA AVE,0.0826,1811,1980,3,2,5/14/21,290000,TOWNHOUSE
21614 CORONADO AVE,0.0962,1995,1985,3,2,1/31/22,485000,TOWNHOUSE
21588 ALTAMIRA AVE,0.0969,1995,1980,3,2,12/7/21,346000,TOWNHOUSE
21580 ARBOR WAY,0.1609,2382,1980,3,2,12/28/23,685000,SINGLE FAMILY
21579 EUCALYPTUS WAY,0.1609,2419,1981,3,2,2/25/22,575000,SINGLE FAMILY
21575 KAPOK CIR,0.2016,2864,1985,3,3,9/6/23,635000,SINGLE FAMILY
21570 REDBAY RD,0.1819,2833,1978,3,2,1/12/24,515000,SINGLE FAMILY
21565 EUCALYPTUS WAY,0.161,2256,1982,3,2,6/12/23,650000,SINGLE FAMILY
21565 EUCALYPTUS WAY,0.161,2256,1982,3,2,4/30/21,450000,SINGLE FAMILY
21564 GUADALAJARA AVE,0.0826,1811,1980,3,2,1/18/22,475000,TOWNHOUSE
21558 TOWN PLACE DR,0.1405,3430,1984,3,3,6/30/21,678500,SINGLE FAMILY
21550 CAVANDISH RD,0.1946,2228,1979,3,2,5/27/22,675000,SINGLE FAMILY
21530 LAGUNA DR,0.1148,2566,1981,3,2,1/20/23,650000,SINGLE FAMILY
21521 SASSAFRAS RD,0.2532,2441,1979,3,2,3/17/23,650000,SINGLE FAMILY
21518 KAPOK CIR,0.1528,1944,1979,3,2,4/13/21,453000,SINGLE FAMILY
W 6601 HOLLANDAIRE DR,0.1503,2764,1978,4,2,4/14/23,705000,SINGLE FAMILY
N 731 PARKSIDE CIR,0.3099,4089,1987,4,3,11/15/21,925000,SINGLE FAMILY
N 1055 PARKSIDE CIR,0.2445,3328,1988,4,3,6/3/22,1300000,SINGLE FAMILY
E 22137 SERENATA CIR,0.2262,3155,1974,4,2,3/5/22,825000,SINGLE FAMILY
6553 TIMBER LN,0.2316,4354,1980,4,3,3/1/21,660000,SINGLE FAMILY
6538 VIA BENITA,0.1703,3633,1986,4,3,4/26/23,905000,SINGLE FAMILY
6537 VIA ROSA,0.166,3865,1985,4,3,5/2/22,675000,SINGLE FAMILY
6536 VIA ROSA,0.1493,3633,1987,4,3,5/13/21,652000,SINGLE FAMILY
6483 VIA BENITA,0.1901,3633,1986,4,3,6/7/21,850000,SINGLE FAMILY
6482 CONTEMPO LN,0.1136,3510,1979,4,3,3/14/22,661000,TOWNHOUSE
6475 VIA ROSA,0.1444,3599,1989,4,3,6/10/21,657500,SINGLE FAMILY
6458 VIA ROSA,0.3615,3957,1990,4,4,12/17/21,1100000,SINGLE FAMILY
6443 VIA ROSA,0.1492,3633,1987,4,3,5/15/23,850000,SINGLE FAMILY
6400 VIA ROSA,0.142,3633,1985,4,3,6/14/22,995000,SINGLE FAMILY
6393 VIA ROSA,0.1463,3633,1986,4,3,1/18/23,825000,SINGLE FAMILY
6320 PINE JOG AVE,0.205,3191,1982,4,2,12/22/21,658000,SINGLE FAMILY
6300 VIA PALLADIUM,0.1266,3199,1991,4,2,9/1/23,875000,SINGLE FAMILY
6284 VIA PALLADIUM,0.1263,3102,1990,4,2,4/13/22,900000,SINGLE FAMILY
6151 LA VIDA TER,0.1124,2982,1988,4,3,5/18/23,682500,SINGLE FAMILY
6150 AMBERWOODS DR,0.1581,2496,1983,4,3,7/27/21,525000,SINGLE FAMILY
6078 GLENDALE DR,0.0546,2502,1980,4,3,8/21/23,565000,TOWNHOUSE
6078 GLENDALE DR,0.0546,2502,1980,4,3,8/3/22,460000,TOWNHOUSE
6042 GLENDALE DR,0.0446,2701,1980,4,3,5/25/23,585000,TOWNHOUSE
6042 GLENDALE DR,0.0446,2701,1980,4,3,1/10/22,474000,TOWNHOUSE
6016 AMBERWOODS DR,0.2124,2450,1981,4,2,3/31/21,530000,SINGLE FAMILY
5782 WIND DRIFT LN,0.3013,3579,1977,4,2,8/6/21,832000,SINGLE FAMILY
5660 GOLFWAY DR,0.346,3030,1973,4,2,11/12/21,847500,SINGLE FAMILY
23267 LA VIDA WAY,0.1139,2808,1987,4,2,9/5/23,610000,SINGLE FAMILY
23162 L ERMITAGE CIR,0.2153,3445,1986,4,3,11/12/21,1060000,SINGLE FAMILY
23156 VIA STEL,0.1154,2840,1991,4,3,12/13/23,789000,SINGLE FAMILY
23133 BOCA CLUB COLONY CIR,0.1852,3277,1989,4,3,6/29/22,851000,SINGLE FAMILY
23129 VIA STEL,0.1105,2959,1992,4,3,5/28/21,576000,SINGLE FAMILY
23114 L ERMITAGE CIR,0.2659,3099,1988,4,3,9/6/22,1037500,SINGLE FAMILY
23114 L ERMITAGE CIR,0.2659,3099,1988,4,3,8/16/22,1037500,SINGLE FAMILY
23096 L ERMITAGE CIR,0.2388,4362,1989,4,3,3/8/21,970000,SINGLE FAMILY
22952 IRONWEDGE DR,0.0546,2467,1980,4,3,7/15/21,430000,TOWNHOUSE
2198 DENNY CT,0.2533,3817,1987,4,3,4/16/21,695000,SINGLE FAMILY
21830 BANYANWOOD RD,0.2473,3078,1984,4,2,8/29/22,815000,SINGLE FAMILY
21807 TOWN PLACE DR,0.1504,3288,1987,4,3,10/13/23,1001000,SINGLE FAMILY
21646 CLUB VILLA TER,0.1435,3430,1985,4,3,6/28/23,940000,SINGLE FAMILY
21584 PLUM RD,0.2141,2159,1979,4,2,2/8/22,667000,SINGLE FAMILY
21560 TOLEDO RD,0.1699,2520,1978,4,2,3/1/21,530000,SINGLE FAMILY
N 930 PARKSIDE CIR,0.2773,7038,1986,5,6,1/6/23,1950000,SINGLE FAMILY
N 910 PARKSIDE CIR,0.2773,4091,1988,5,3,9/14/22,1725000,SINGLE FAMILY
6376 PINE JOG AVE,0.2126,2796,1984,5,2,7/1/21,585000,SINGLE FAMILY
6362 PINE JOG AVE,0.1997,3177,1982,5,3,12/3/21,680000,SINGLE FAMILY
6268 VIA PALLADIUM,0.1271,3354,1990,5,2,6/29/22,850000,SINGLE FAMILY
23090 L ERMITAGE CIR,0.1911,3952,1985,5,3,6/30/21,1275000,SINGLE FAMILY
6541 TIMBER LN,0.3617,7199,1980,6,5,4/13/22,1958000,SINGLE FAMILY
6541 TIMBER LN,0.3617,7199,1980,6,5,5/10/21,1425000,SINGLE FAMILY
6518 TIMBER LN,0.2135,4899,1984,6,4,11/12/21,1240000,SINGLE FAMILY
