Address,Lot Size,Total SQFT,Year Built,Bed,Full Bath,Sale Date,Sale Price,Description
4328 MAIN ST,0.0335,2484,2005,2,2,1/22/18,295000,TOWNHOUSE
4325 PARKSIDE DR,0.0486,1634,2005,3,2,11/29/18,275000,TOWNHOUSE
4316 BLOWING POINT PL,0.0335,2484,2005,2,2,4/24/18,300000,TOWNHOUSE
4313 SAVANNAH BAY PL,0.0335,2484,2005,2,2,3/12/19,345000,TOWNHOUSE
4313 SAVANNAH BAY PL,0.0335,2484,2005,2,2,8/17/17,320000,TOWNHOUSE
4313 PARKSIDE DR,0.0335,1610,2005,3,2,3/30/18,269000,TOWNHOUSE
4312 MAIN ST,0.0335,2484,2005,2,2,12/7/18,310000,TOWNHOUSE
4305 PARKSIDE DR,0.0335,1610,2005,3,2,6/13/19,282500,TOWNHOUSE
4250 MAIN ST,0.0335,2484,2005,2,2,8/15/18,290000,TOWNHOUSE
4246 MAIN ST,0.0335,2484,2005,2,2,7/28/17,283900,TOWNHOUSE
4234 MAIN ST,0.0335,2484,2005,2,2,5/5/18,305000,TOWNHOUSE
4234 MAIN ST,0.0335,2484,2005,2,2,3/6/17,290000,TOWNHOUSE
4122 OYSTER POND WAY,0.0335,2484,2005,2,2,3/30/17,289000,TOWNHOUSE
4118 GREENWAY DR,0.0335,2484,2005,2,2,1/10/18,285000,TOWNHOUSE
4115 SANDY SPIT LN,0.0335,2484,2005,2,2,6/19/18,305000,TOWNHOUSE
4111 SANDY SPIT LN,0.0335,2484,2005,2,2,6/7/19,295000,TOWNHOUSE
3408 COMMUNITY DR,0.0534,2022,2005,3,2,2/16/18,315000,TOWNHOUSE
3384 COMMUNITY DR,0.0534,2022,2005,3,2,8/24/18,317000,TOWNHOUSE
3384 COMMUNITY DR,0.0534,2022,2005,3,2,1/9/18,310000,TOWNHOUSE
3333 COMMUNITY DR,0.0534,2022,2005,3,2,1/4/19,300000,TOWNHOUSE
3304 COMMUNITY DR,0.043,2022,2005,3,2,8/20/19,300000,TOWNHOUSE
3264 COMMUNITY DR,0.043,2022,2005,3,2,3/11/19,324000,TOWNHOUSE
3256 COMMUNITY DR,0.043,2022,2005,3,2,8/14/19,315000,TOWNHOUSE
3256 COMMUNITY DR,0.043,2022,2005,3,2,5/19/18,302000,TOWNHOUSE
3248 COMMUNITY DR,0.043,2022,2005,3,2,4/30/18,308500,TOWNHOUSE
3240 COMMUNITY DR,0.0535,2022,2005,3,2,5/24/19,333500,TOWNHOUSE
3239 COMMUNITY DR,0.0535,2022,2005,3,2,12/6/18,337000,TOWNHOUSE
3232 COMMUNITY DR,0.0535,2022,2005,3,2,7/17/17,298000,TOWNHOUSE
3208 COMMUNITY DR,0.0535,2022,2005,3,2,11/27/18,330000,TOWNHOUSE
3192 COMMUNITY DR,0.043,2022,2005,3,2,6/12/17,285000,TOWNHOUSE
3184 COMMUNITY DR,0.043,2022,2005,3,2,1/16/18,298000,TOWNHOUSE
3175 COMMUNITY DR,0.043,2022,2005,3,2,9/30/19,317000,TOWNHOUSE
3167 COMMUNITY DR,0.0535,2022,2005,3,2,7/14/17,288000,TOWNHOUSE
3152 COMMUNITY DR,0.0433,2022,2005,3,2,10/10/19,330000,TOWNHOUSE
3144 COMMUNITY DR,0.0615,2022,2005,3,2,1/6/17,290000,TOWNHOUSE
3135 COMMUNITY DR,0.0535,2022,2005,3,2,6/19/19,325000,TOWNHOUSE
3127 COMMUNITY DR,0.0535,2022,2005,3,2,1/30/17,296000,TOWNHOUSE
3073 COMMUNITY DR,0.0422,2022,2005,3,2,11/6/17,300777,TOWNHOUSE
3049 COMMUNITY DR,0.0533,2022,2005,3,2,4/1/17,89750,TOWNHOUSE
3041 COMMUNITY DR,0.0561,2022,2005,3,2,7/15/19,365000,TOWNHOUSE
3024 COMMUNITY DR,0.0445,2022,2005,3,2,10/17/17,300000,TOWNHOUSE
2953 COMMUNITY DR,0.0564,2022,2005,3,2,1/19/18,305000,TOWNHOUSE
291 CARAVELLE DR,0.122,3015,2005,3,2,5/15/19,532500,SINGLE FAMILY
2905 COMMUNITY DR,0.0579,2022,2005,3,2,6/27/18,311000,TOWNHOUSE
2873 COMMUNITY DR,0.0493,2022,2005,3,2,2/28/17,287000,TOWNHOUSE
2865 COMMUNITY DR,0.0505,2022,2005,3,2,12/13/17,300000,TOWNHOUSE
2860 COMMUNITY DR,0.0445,2022,2005,3,2,3/1/17,287000,TOWNHOUSE
2857 COMMUNITY DR,0.0656,2022,2005,3,2,10/24/18,325000,TOWNHOUSE
2849 COMMUNITY DR,0.0671,2022,2005,3,2,11/15/18,320000,TOWNHOUSE
2844 COMMUNITY DR,0.0445,2022,2005,3,2,5/30/17,289000,TOWNHOUSE
2841 COMMUNITY DR,0.0545,2022,2005,3,2,1/11/17,287100,TOWNHOUSE
2796 COMMUNITY DR,0.0618,2022,2005,3,2,3/23/19,312000,TOWNHOUSE
2737 COMMUNITY DR,0.0938,2419,2005,3,2,7/25/17,345900,TOWNHOUSE
2640 COMMUNITY DR,0.1711,2694,2005,3,2,6/9/17,492500,SINGLE FAMILY
2593 COMMUNITY DR,0.147,3015,2005,3,2,8/29/19,520000,SINGLE FAMILY
2593 COMMUNITY DR,0.147,3015,2005,3,2,8/24/18,500000,SINGLE FAMILY
2592 COMMUNITY DR,0.2213,2822,2005,3,2,10/2/18,475000,SINGLE FAMILY
2577 COMMUNITY DR,0.1802,3015,2005,3,2,6/28/17,575000,SINGLE FAMILY
243 CARAVELLE DR,0.1805,2706,2005,3,2,4/17/19,495000,SINGLE FAMILY
235 CARAVELLE DR,0.1274,3015,2005,3,2,3/3/17,475000,SINGLE FAMILY
215 CARAVELLE DR,0.1603,2706,2005,3,2,11/20/17,470000,SINGLE FAMILY
198 CARAVELLE DR,0.1287,2419,2005,3,2,7/10/17,342500,TOWNHOUSE
190 CARAVELLE DR,0.0761,2419,2005,3,2,6/21/18,372000,TOWNHOUSE
1587 FREDERICK SMALL RD,0.0335,1610,2005,3,2,10/19/18,258500,TOWNHOUSE
1586 FREDERICK SMALL RD,0.0335,1610,2005,3,2,4/27/17,237000,TOWNHOUSE
1583 FREDERICK SMALL RD,0.0335,1610,2005,2,2,7/11/17,250000,TOWNHOUSE
1582 FREDERICK SMALL RD,0.0335,1610,2005,3,2,3/15/19,260000,TOWNHOUSE
1579 FREDERICK SMALL RD,0.0335,1610,2005,2,2,7/30/19,265000,TOWNHOUSE
1578 GRANDE CULL WAY,0.0335,2484,2005,2,2,6/14/18,275000,TOWNHOUSE
1575 FREDERICK SMALL RD,0.0335,1610,2005,3,2,6/6/17,270000,TOWNHOUSE
1570 FREDERICK SMALL RD,0.052,1960,2005,3,2,1/3/18,296000,TOWNHOUSE
1566 GRANDE CULL WAY,0.0478,2508,2005,3,2,11/30/17,339000,TOWNHOUSE
1557 FREDERICK SMALL RD,0.0335,1610,2005,3,2,9/21/19,265000,TOWNHOUSE
1556 FREDERICK SMALL RD,0.0335,1610,2005,3,2,6/5/17,249000,TOWNHOUSE
1554 GRANDE CULL WAY,0.0478,2508,2005,3,2,5/20/19,325000,TOWNHOUSE
1554 GRANDE CULL WAY,0.0478,2508,2005,3,2,3/28/17,307500,TOWNHOUSE
1552 FREDERICK SMALL RD,0.0335,1610,2005,2,2,4/25/19,260000,TOWNHOUSE
1549 FREDERICK SMALL RD,0.0335,1610,2005,3,2,1/17/19,268500,TOWNHOUSE
1546 LIMETREE BAY AVE,0.0335,2484,2005,2,2,3/7/17,290000,TOWNHOUSE
1533 CADES BAY AVE,0.0335,2529,2005,2,2,7/19/19,345000,TOWNHOUSE
1530 LIMETREE BAY AVE,0.0335,1610,2005,3,2,12/27/17,252500,TOWNHOUSE
1530 LIMETREE BAY AVE,0.0335,1610,2005,3,2,2/28/17,230000,TOWNHOUSE
1526 CORBISON POINT PL,0.0335,2484,2005,2,2,11/15/18,347000,TOWNHOUSE
1522 CORBISON POINT PL,0.047,2508,2005,3,2,9/9/19,320000,TOWNHOUSE
1484 FREDERICK SMALL RD,0.0335,1610,2005,2,2,9/24/18,260000,TOWNHOUSE
765 DAKOTA DR,0.0721,2632,2006,3,2,2/23/18,378000,TOWNHOUSE
761 DAKOTA DR,0.0555,2320,2006,3,2,5/10/19,355000,TOWNHOUSE
753 DAKOTA DR,0.0552,2320,2006,3,2,5/15/19,350500,TOWNHOUSE
733 DAKOTA DR,0.0545,2016,2006,3,2,4/26/17,280000,TOWNHOUSE
2681 COMMUNITY DR,0.1499,2706,2006,3,2,10/10/18,485000,SINGLE FAMILY
2621 COMMUNITY DR,0.1401,3015,2006,3,2,8/29/18,525000,SINGLE FAMILY
262 QUARRY KNOLL WAY,0.0282,2226,2006,2,2,6/23/17,283000,TOWNHOUSE
228 QUARRY KNOLL WAY,0.0282,2226,2006,2,2,8/11/17,262000,TOWNHOUSE
223 MULLIGAN PL,0.0495,2070,2006,3,2,10/12/18,320000,TOWNHOUSE
219 MULLIGAN PL,0.0726,2632,2006,3,2,3/15/18,400000,TOWNHOUSE
194 QUARRY KNOLL WAY,0.0282,2286,2006,2,2,3/20/17,277500,TOWNHOUSE
1760 COMMUNITY DR,0.1494,3015,2006,3,2,8/28/19,578000,SINGLE FAMILY
176 CAT ROCK LN,0.0423,2328,2006,2,2,4/11/19,295000,TOWNHOUSE
175 MULLIGAN PL,0.0494,2070,2006,3,2,8/9/17,325000,TOWNHOUSE
1719 COMMUNITY DR,0.2052,3077,2006,3,2,1/11/18,550000,SINGLE FAMILY
171 MULLIGAN PL,0.0724,2632,2006,3,2,7/31/17,380000,TOWNHOUSE
167 GREENWICH CIR,0.0503,2328,2006,2,2,5/6/19,305000,TOWNHOUSE
159 MULLIGAN PL,0.0494,2320,2006,3,2,9/9/17,312500,TOWNHOUSE
159 GREENWICH CIR,0.0278,2286,2006,2,2,7/13/18,288000,TOWNHOUSE
1557 MEADS BAY LN,0.0335,2484,2006,2,2,12/14/16,280000,TOWNHOUSE
1550 GRANDE CULL WAY,0.0478,2508,2006,3,2,5/7/18,315000,TOWNHOUSE
155 GREENWICH CIR,0.0278,2226,2006,2,2,9/20/19,297000,TOWNHOUSE
1549 MEADS BAY LN,0.0335,2484,2006,2,2,7/30/18,322000,TOWNHOUSE
1545 MEADS BAY LN,0.0335,2484,2006,2,2,4/26/18,320000,TOWNHOUSE
1541 MEADS BAY LN,0.0486,2463,2006,3,2,9/29/17,306000,TOWNHOUSE
154 CAT ROCK LN,0.0278,2226,2006,2,2,8/23/17,283500,TOWNHOUSE
151 MIDLETON WAY,0.0723,2632,2006,3,2,5/11/18,378000,TOWNHOUSE
150 CAT ROCK LN,0.0278,2286,2006,2,2,5/18/17,277500,TOWNHOUSE
147 CAT ROCK LN,0.0423,2328,2006,2,2,5/9/19,285000,TOWNHOUSE
143 MULLIGAN PL,0.0722,2632,2006,3,2,1/18/18,393000,TOWNHOUSE
140 MIDLETON WAY,0.0721,2969,2006,3,2,8/28/18,407000,TOWNHOUSE
136 MIDLETON WAY,0.0492,2070,2006,3,2,12/14/16,305000,TOWNHOUSE
134 CAT ROCK LN,0.0431,2286,2006,2,2,4/3/17,278000,TOWNHOUSE
132 ST PIERRE WAY,0.1514,2796,2006,3,2,7/12/17,435000,SINGLE FAMILY
132 MIDLETON WAY,0.0492,1908,2006,3,2,10/6/17,275000,TOWNHOUSE
132 GLENCULLEN CIR,0.1936,2910,2006,3,2,9/20/19,537000,SINGLE FAMILY
131 GREENWICH CIR,0.0383,2286,2006,2,2,10/22/19,300000,TOWNHOUSE
128 MIDLETON WAY,0.0492,1908,2006,3,2,4/11/18,308000,TOWNHOUSE
128 CAT ROCK LN,0.0423,2286,2006,2,2,3/19/18,278000,TOWNHOUSE
127 MULLIGAN PL,0.0495,2242,2006,3,2,5/24/17,365000,TOWNHOUSE
127 GREENWICH CIR,0.0423,2286,2006,2,2,11/11/19,291000,TOWNHOUSE
127 DUNMORE DR,0.1435,2905,2006,4,2,11/6/19,497000,SINGLE FAMILY
123 MULLIGAN PL,0.0725,2632,2006,3,2,12/22/17,258500,TOWNHOUSE
123 DUNMORE DR,0.1435,4847,2006,4,2,5/31/19,625000,SINGLE FAMILY
119 GREENWICH CIR,0.0278,2286,2006,2,2,11/15/19,330000,TOWNHOUSE
114 CASTRIES DR,0.1624,2822,2006,3,2,3/6/17,460000,SINGLE FAMILY
111 MULLIGAN PL,0.0495,2320,2006,3,2,10/23/19,375000,TOWNHOUSE
110 WICKLOW LN,0.1987,2910,2006,3,2,9/16/18,515000,SINGLE FAMILY
110 MACREDDIN PL,0.1291,4919,2006,4,2,11/30/18,611250,SINGLE FAMILY
107 MULLIGAN PL,0.0495,2320,2006,3,2,9/25/17,357000,TOWNHOUSE
107 DUNMORE DR,0.1435,4919,2006,4,2,6/6/17,625000,SINGLE FAMILY
106 CASTRIES DR,0.1252,3015,2006,3,2,10/8/19,546500,SINGLE FAMILY
103 VENTRY AVE,0.1637,4847,2006,4,2,6/11/18,555000,SINGLE FAMILY
563 DAKOTA DR,0.0568,2070,2007,3,2,7/31/18,325000,TOWNHOUSE
3450 MALLORY BLVD,0.17,3065,2007,2,2,3/12/19,525000,SINGLE FAMILY
3326 JOSEPHINE ST,0.1039,2549,2007,3,2,8/8/18,464000,TOWNHOUSE
314 ENNIS LN,0.0519,2070,2007,3,2,7/20/17,309900,TOWNHOUSE
178 LISMORE LN,0.0494,2070,2007,3,2,10/9/18,355000,TOWNHOUSE
174 LISMORE LN,0.0494,2016,2007,3,2,7/27/18,325000,TOWNHOUSE
167 ARKLOW AVE,0.1578,2651,2007,3,2,5/24/19,485000,SINGLE FAMILY
154 LISMORE LN,0.0573,2320,2007,3,2,5/22/18,350000,TOWNHOUSE
1458 SUNSHINE DR,0.0719,2490,2007,2,2,1/19/18,350000,TOWNHOUSE
1446 SUNSHINE DR,0.0719,2428,2007,3,2,6/22/19,380000,TOWNHOUSE
138 ENNIS LN,0.05,2016,2007,3,2,10/26/17,280000,TOWNHOUSE
1330 SUNSHINE DR,0.118,2549,2007,3,2,5/10/17,460000,TOWNHOUSE
132 REGIONS WAY,0.0275,2184,2007,2,2,12/22/16,251000,TOWNHOUSE
1315 WINDLEY KEY WAY,0.1669,3065,2007,3,2,12/16/16,515000,SINGLE FAMILY
1315 DUVAL ST,0.152,2830,2007,3,2,1/25/18,490000,SINGLE FAMILY
1310 SUNSHINE DR,0.0732,2475,2007,3,2,8/14/19,420000,TOWNHOUSE
130 LISMORE LN,0.0573,2242,2007,3,2,7/30/19,375000,TOWNHOUSE
124 REGIONS WAY,0.0275,2184,2007,2,2,11/1/18,298500,TOWNHOUSE
118 ENNIS LN,0.05,2070,2007,3,2,4/25/18,334600,TOWNHOUSE
114 ENNIS LN,0.05,1908,2007,3,2,3/28/18,309000,TOWNHOUSE
110 LISMORE LN,0.0494,2016,2007,3,2,1/19/17,290000,TOWNHOUSE
110 GALWAY LN,0.1435,2910,2007,3,2,2/8/19,550000,SINGLE FAMILY
102 TALLOW TRL,0.0798,2877,2007,3,2,3/1/19,427000,TOWNHOUSE
102 ENNIS LN,0.0611,2704,2007,3,2,11/2/17,365000,TOWNHOUSE
583 DAKOTA DR,0.0568,2320,2008,3,2,8/23/19,347500,TOWNHOUSE
3430 MALLORY BLVD,0.1597,2727,2008,3,2,6/22/17,460000,SINGLE FAMILY
3323 DUNCOMBE DR,0.0739,2475,2008,3,2,6/27/19,400000,TOWNHOUSE
3323 DUNCOMBE DR,0.0739,2475,2008,3,2,5/18/17,399000,TOWNHOUSE
3293 DUNCOMBE DR,0.0739,2475,2008,3,2,11/15/19,403000,TOWNHOUSE
3289 DUNCOMBE DR,0.0739,2604,2008,3,2,4/6/18,395000,TOWNHOUSE
3277 DUNCOMBE DR,0.0739,2475,2008,3,2,12/3/18,400000,TOWNHOUSE
3261 DUNCOMBE DR,0.0739,2475,2008,3,2,9/24/19,421500,TOWNHOUSE
3261 DUNCOMBE DR,0.0739,2475,2008,3,2,9/7/18,390000,TOWNHOUSE
207 EDENBERRY AVE,0.0543,1955,2008,3,2,10/30/18,295010,TOWNHOUSE
203 EDENBERRY AVE,0.0543,1955,2008,3,2,4/25/18,315000,TOWNHOUSE
187 EDENBERRY AVE,0.0808,2704,2008,3,2,11/30/18,350000,TOWNHOUSE
179 EDENBERRY AVE,0.0543,1908,2008,3,2,7/5/19,290000,TOWNHOUSE
1486 JEAGA DR,0.0663,1921,2008,3,2,3/12/19,340000,TOWNHOUSE
1479 JEAGA DR,0.0434,1990,2008,3,2,12/12/17,340000,TOWNHOUSE
1471 JEAGA DR,0.0434,1990,2008,3,2,6/25/18,335000,TOWNHOUSE
1463 JEAGA DR,0.0546,1921,2008,3,2,8/10/18,339900,TOWNHOUSE
1451 JEAGA DR,0.0434,1990,2008,3,2,1/8/19,338000,TOWNHOUSE
1451 JEAGA DR,0.0434,1990,2008,3,2,12/2/16,157500,TOWNHOUSE
1405 ISLAMORADA DR,0.1867,3065,2008,2,2,6/22/18,534000,SINGLE FAMILY
1384 RAMSEY WAY,0.073,2604,2008,3,2,11/9/17,415000,TOWNHOUSE
1382 ISLAMORADA DR,0.1796,3065,2008,2,2,7/5/19,582500,SINGLE FAMILY
1382 ISLAMORADA DR,0.1796,3065,2008,2,2,3/23/18,582500,SINGLE FAMILY
1379 RAMSEY WAY,0.0722,2604,2008,3,2,1/23/18,397000,TOWNHOUSE
1378 DAKOTA DR,0.1721,3065,2008,2,2,4/6/18,590000,SINGLE FAMILY
1375 RAMSEY WAY,0.1157,2549,2008,3,2,11/9/18,470000,TOWNHOUSE
1369 ISLAMORADA DR,0.1782,3065,2008,2,2,3/26/19,564500,SINGLE FAMILY
135 ENNIS LN,0.05,2070,2008,3,2,9/28/17,312000,TOWNHOUSE
1333 SUNSHINE DR,0.0729,2532,2008,3,2,11/8/17,410000,TOWNHOUSE
133 GLENCULLEN CIR,0.0831,2704,2008,3,2,3/4/19,425000,TOWNHOUSE
1329 SUNSHINE DR,0.0729,2532,2008,3,2,6/26/18,415000,TOWNHOUSE
1325 SUNSHINE DR,0.1175,2549,2008,3,2,6/7/18,460000,TOWNHOUSE
1322 SUNSHINE DR,0.0732,2604,2008,3,2,3/10/17,392500,TOWNHOUSE
1306 SUNSHINE DR,0.0732,2532,2008,3,2,7/16/19,435000,TOWNHOUSE
127 EDENBERRY AVE,0.081,2884,2008,3,2,7/8/19,425000,TOWNHOUSE
3327 DUNCOMBE DR,0.0739,2604,2009,3,2,10/11/17,397500,TOWNHOUSE
3269 DUNCOMBE DR,0.0739,2532,2009,3,2,3/5/18,426650,TOWNHOUSE
3257 DUNCOMBE DR,0.0739,2604,2009,3,2,10/15/18,407000,TOWNHOUSE
3245 DUNCOMBE DR,0.1002,2604,2009,3,2,3/28/19,425000,TOWNHOUSE
255 EDENBERRY AVE,0.082,2779,2009,3,2,6/13/17,373375,TOWNHOUSE
251 EDENBERRY AVE,0.0543,2320,2009,3,2,10/10/18,375000,TOWNHOUSE
149 GLENCULLEN CIR,0.0494,2242,2009,3,2,6/13/17,355000,TOWNHOUSE
1430 SUNSHINE DR,0.0732,2490,2009,2,2,6/17/18,380000,TOWNHOUSE
1426 SUNSHINE DR,0.0732,2490,2009,2,2,8/17/17,335000,TOWNHOUSE
1423 JEAGA DR,0.056,1921,2009,3,2,8/1/19,341000,TOWNHOUSE
1419 JEAGA DR,0.0434,1990,2009,3,2,3/11/19,342000,TOWNHOUSE
1386 DAKOTA DR,0.1721,3065,2009,2,2,8/6/19,559000,SINGLE FAMILY
1355 JEAGA DR,0.069,1921,2009,3,2,11/1/19,350000,TOWNHOUSE
1347 JEAGA DR,0.0434,1990,2009,3,2,4/24/19,325000,TOWNHOUSE
1307 WINDLEY KEY WAY,0.1278,2727,2009,3,2,7/30/19,533000,SINGLE FAMILY
1168 ISLAMORADA DR,0.0695,2475,2009,3,2,4/19/18,405000,TOWNHOUSE
1158 TROPICAL DR,0.1728,3065,2009,2,2,10/1/18,560000,SINGLE FAMILY
112 TULLAMORE AVE,0.1922,3122,2009,3,2,8/1/19,555000,SINGLE FAMILY
619 DAKOTA DR,0.0568,2320,2010,3,2,10/31/19,337500,TOWNHOUSE
603 DAKOTA DR,0.0568,2242,2010,3,2,5/31/17,308000,TOWNHOUSE
3428 CAROLINE DR,0.1656,3065,2010,2,2,10/26/17,575000,SINGLE FAMILY
1454 JEAGA DR,0.0434,1990,2010,3,2,8/28/18,338000,TOWNHOUSE
143 KILLARNEY CT,0.1291,4386,2010,4,2,8/29/18,610000,SINGLE FAMILY
1323 JEAGA DR,0.0434,1990,2010,3,2,8/25/17,335000,TOWNHOUSE
1311 JEAGA DR,0.0434,1990,2010,3,2,12/17/18,334000,TOWNHOUSE
1221 ISLAMORADA DR,0.0739,2475,2010,3,2,7/31/19,385000,TOWNHOUSE
1208 ISLAMORADA DR,0.0695,2475,2010,3,2,2/28/18,409000,TOWNHOUSE
1185 KEY LARGO ST,0.1029,3029,2010,3,2,2/27/18,517000,SINGLE FAMILY
1173 ISLAMORADA DR,0.0719,2475,2010,3,2,1/15/18,381000,TOWNHOUSE
1170 KEY LARGO ST,0.1363,2727,2010,3,2,4/27/18,525000,SINGLE FAMILY
1160 ISLAMORADA DR,0.0695,2604,2010,3,2,12/6/16,387500,TOWNHOUSE
1156 ISLAMORADA DR,0.0695,2604,2010,3,2,1/31/17,390000,TOWNHOUSE
1042 DUVAL ST,0.168,3065,2010,2,2,6/27/17,575000,SINGLE FAMILY
103 MIDLETON WAY,0.0753,2884,2010,3,2,6/16/17,406000,TOWNHOUSE
3432 CAROLINE DR,0.1039,3029,2011,3,2,4/26/19,535000,SINGLE FAMILY
3432 CAROLINE DR,0.1039,3029,2011,3,2,7/13/17,499000,SINGLE FAMILY
1418 JEAGA DR,0.0434,1990,2011,3,2,4/18/18,341000,TOWNHOUSE
1346 JEAGA DR,0.0889,1921,2011,3,2,9/6/19,359900,TOWNHOUSE
1342 JEAGA DR,0.0434,1990,2011,3,2,8/11/17,325000,TOWNHOUSE
1330 JEAGA DR,0.0553,1921,2011,3,2,10/16/17,335000,TOWNHOUSE
1326 JEAGA DR,0.0434,1990,2011,3,2,10/24/17,340000,TOWNHOUSE
1310 JEAGA DR,0.0434,1990,2011,3,2,12/15/17,335000,TOWNHOUSE
1220 DAKOTA DR,0.0666,1921,2011,3,2,10/13/17,335000,TOWNHOUSE
1213 ISLAMORADA DR,0.0717,2490,2011,2,2,9/22/17,350000,TOWNHOUSE
1209 ISLAMORADA DR,0.0719,2490,2011,2,2,2/14/19,378000,TOWNHOUSE
1181 ISLAMORADA DR,0.0719,2604,2011,3,2,1/25/18,430000,TOWNHOUSE
1167 JEAGA DR,0.246,3065,2011,2,2,3/20/18,540000,SINGLE FAMILY
1160 DUVAL ST,0.1976,3065,2011,2,2,7/26/17,570000,SINGLE FAMILY
3290 MALLORY BLVD,0.0435,1990,2012,3,2,4/9/18,340000,TOWNHOUSE
3290 MALLORY BLVD,0.0435,1990,2012,3,2,1/20/17,330000,TOWNHOUSE
2711 MALLORY BLVD,0.2341,3122,2012,2,2,3/28/17,600000,SINGLE FAMILY
2686 MALLORY BLVD,0.173,3122,2012,3,2,3/14/18,530000,SINGLE FAMILY
1478 SUNSHINE DR,0.1118,2604,2012,3,2,3/22/18,430000,TOWNHOUSE
1180 DAKOTA DR,0.0434,1990,2012,3,2,2/24/17,320000,TOWNHOUSE
1172 DAKOTA DR,0.065,1921,2012,3,2,4/3/18,335000,TOWNHOUSE
1164 DAKOTA DR,0.0434,1990,2012,3,2,5/30/19,308000,TOWNHOUSE
1043 KEY LARGO ST,0.1512,2475,2012,3,2,10/9/19,436000,TOWNHOUSE
1035 KEY LARGO ST,0.0719,2604,2012,3,2,3/25/17,399900,TOWNHOUSE
3331 MALLORY BLVD,0.0645,1921,2013,3,2,5/26/17,340000,TOWNHOUSE
3326 MALLORY BLVD,0.0434,1990,2013,3,2,3/29/19,343000,TOWNHOUSE
3315 MALLORY BLVD,0.0646,1921,2013,3,2,8/16/18,340000,TOWNHOUSE
3281 MALLORY BLVD,0.0433,1990,2013,3,2,2/4/19,334000,TOWNHOUSE
3265 MALLORY BLVD,0.059,1921,2013,3,2,12/12/18,325000,TOWNHOUSE
3257 MALLORY BLVD,0.0433,1990,2013,3,2,1/23/19,337000,TOWNHOUSE
3231 HEMINGWAY DR,0.0587,1921,2013,3,2,12/19/18,350000,TOWNHOUSE
3231 HEMINGWAY DR,0.0587,1921,2013,3,2,3/23/18,337000,TOWNHOUSE
3223 HEMINGWAY DR,0.0436,1990,2013,3,2,5/12/17,320000,TOWNHOUSE
3219 HEMINGWAY DR,0.0816,1921,2013,3,2,9/5/19,365000,TOWNHOUSE
1345 BOURNE DR,0.1873,3122,2013,3,2,1/11/18,567400,SINGLE FAMILY
1245 ISLAMORADA DR,0.0666,1921,2013,3,2,9/7/18,338000,TOWNHOUSE
1204 SWEET HILL DR,0.0829,2544,2013,3,2,12/10/16,395000,TOWNHOUSE
1138 SWEET HILL DR,0.0852,2544,2013,3,2,1/10/19,430000,TOWNHOUSE
1134 SWEET HILL DR,0.0775,2544,2013,3,2,7/20/18,435000,TOWNHOUSE
1126 SWEET HILL DR,0.0722,2499,2013,3,2,10/3/19,430000,TOWNHOUSE
1126 SWEET HILL DR,0.0722,2499,2013,3,2,3/6/18,405000,TOWNHOUSE
1122 DAKOTA DR,0.0434,1990,2013,3,2,9/27/17,330000,TOWNHOUSE
1015 KEY LARGO ST,0.0719,2604,2013,3,2,2/16/17,377000,TOWNHOUSE
3253 HEMINGWAY DR,0.0816,1921,2014,3,2,6/28/19,340000,TOWNHOUSE
3250 CAROLINE DR,0.0438,1990,2014,3,2,11/27/17,300000,TOWNHOUSE
3245 HEMINGWAY DR,0.0436,1990,2014,3,2,9/20/17,325000,TOWNHOUSE
2859 SUNBURY DR,0.0749,2499,2014,3,2,4/12/18,412000,TOWNHOUSE
2855 SUNBURY DR,0.0749,2520,2014,3,2,7/24/19,454000,TOWNHOUSE
2847 SUNBURY DR,0.0749,2499,2014,3,2,6/27/19,415000,TOWNHOUSE
2831 SUNBURY DR,0.1737,2695,2014,3,2,4/19/18,550000,SINGLE FAMILY
2827 SUNBURY DR,0.1871,3031,2014,2,2,9/20/17,600000,SINGLE FAMILY
2742 AVALON WAY,0.0758,2544,2014,3,2,8/2/17,410000,TOWNHOUSE
2730 AVALON WAY,0.0758,2499,2014,3,2,4/11/19,416000,TOWNHOUSE
2727 WYMBERLY DR,0.1267,2727,2014,3,2,6/5/17,497500,SINGLE FAMILY
2714 AVALON WAY,0.0758,2499,2014,3,2,1/25/18,397000,TOWNHOUSE
2706 AVALON WAY,0.1143,2544,2014,3,2,12/21/17,427500,TOWNHOUSE
2706 AVALON WAY,0.1143,2544,2014,3,2,1/24/17,417000,TOWNHOUSE
1407 DAKOTA DR,0.2245,3031,2014,2,2,3/15/17,515000,SINGLE FAMILY
1362 TURNBRIDGE DR,0.0758,2544,2014,3,2,10/18/18,430000,TOWNHOUSE
1346 TURNBRIDGE DR,0.0758,2544,2014,3,2,1/5/17,400000,TOWNHOUSE
1334 TURNBRIDGE DR,0.0758,2538,2014,3,2,3/7/17,415000,TOWNHOUSE
1322 TURNBRIDGE DR,0.0758,2544,2014,3,2,12/11/17,415000,TOWNHOUSE
1208 TURNBRIDGE DR,0.0717,2499,2014,3,2,11/7/18,445000,TOWNHOUSE
1164 COMMUNITY DR,0.0436,1990,2014,3,2,6/19/18,355500,TOWNHOUSE
1160 COMMUNITY DR,0.0435,1990,2014,3,2,5/31/17,337000,TOWNHOUSE
1156 COMMUNITY DR,0.0603,1921,2014,3,2,5/30/18,349500,TOWNHOUSE
1147 COMMUNITY DR,0.067,1921,2014,3,2,9/13/19,374000,TOWNHOUSE
